verb,gloss,class,class_name,transitive,stem,past_stem,kind,paradigm,paradigm_na,paradigm_en,person,person_en,honorific,subject,subject_marking,needs_check,form,aksara,morphemes,rules
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,prescont,वर्तमान निरन्तर,present continuous,ta,2nd person · low grade,no,तँ,nominative,no,सिक्दैछस्,सि क्दै छ स्,stem:सिक् + end:दै + aux:छस्,empty-base > concatenate > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,prescont,वर्तमान निरन्तर,present continuous,timi,2nd person · mid grade,no,तिमी(हरू),nominative,no,सिक्दैछौ,सि क्दै छौ,stem:सिक् + end:दै + aux:छौ,empty-base > concatenate > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,prescont,वर्तमान निरन्तर,present continuous,tapai,2nd person · high grade,yes,तपाईं(हरू),nominative,no,सिक्दै हुनुहुन्छ,सि क्दै   हु नु हु न्छ,stem:सिक् + end:दै + aux: हुनुहुन्छ,empty-base > concatenate > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,prescont,वर्तमान निरन्तर,present continuous,u,3rd person · low grade,no,ऊ / त्यो,nominative,no,सिक्दैछ,सि क्दै छ,stem:सिक् + end:दै + aux:छ,empty-base > concatenate > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,prescont,वर्तमान निरन्तर,present continuous,uni,3rd person · mid grade,no,उनी / उनीहरू,nominative,no,सिक्दैछन्,सि क्दै छ न्,stem:सिक् + end:दै + aux:छन्,empty-base > concatenate > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,prescont,वर्तमान निरन्तर,present continuous,uha,3rd person · high grade,yes,उहाँ / वहाँ,nominative,no,सिक्दै हुनुहुन्छ,सि क्दै   हु नु हु न्छ,stem:सिक् + end:दै + aux: हुनुहुन्छ,empty-base > concatenate > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,presperf,वर्तमान पूर्ण,present perfect,ma,1st person · singular,no,मैले,ergative -ले,no,सिकेको छु,सि के को   छु,stem:सिक् + end:एको + aux: छु,empty-base > virama-matra-fusion > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,presperf,वर्तमान पूर्ण,present perfect,hami,1st person · plural,no,हामी(हरू)ले,ergative -ले,no,सिकेका छौँ,सि के का   छौँ,stem:सिक् + end:एका + aux: छौँ,empty-base > virama-matra-fusion > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,presperf,वर्तमान पूर्ण,present perfect,ta,2nd person · low grade,no,तैंले,ergative -ले,no,सिकेको छस्,सि के को   छ स्,stem:सिक् + end:एको + aux: छस्,empty-base > virama-matra-fusion > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,presperf,वर्तमान पूर्ण,present perfect,timi,2nd person · mid grade,no,तिमी(हरू)ले,ergative -ले,no,सिकेको छौ,सि के को   छौ,stem:सिक् + end:एको + aux: छौ,empty-base > virama-matra-fusion > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,presperf,वर्तमान पूर्ण,present perfect,tapai,2nd person · high grade,yes,तपाईं(हरू)ले,ergative -ले,no,सिक्नुभएको छ,सि क्नु भ ए को   छ,stem:सिक्नु + aux:भएको छ,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,presperf,वर्तमान पूर्ण,present perfect,u,3rd person · low grade,no,उसले / त्यसले,ergative -ले,no,सिकेको छ,सि के को   छ,stem:सिक् + end:एको + aux: छ,empty-base > virama-matra-fusion > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,presperf,वर्तमान पूर्ण,present perfect,uni,3rd person · mid grade,no,उनले / उनीहरूले,ergative -ले,no,सिकेका छन्,सि के का   छ न्,stem:सिक् + end:एका + aux: छन्,empty-base > virama-matra-fusion > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,presperf,वर्तमान पूर्ण,present perfect,uha,3rd person · high grade,yes,उहाँले,ergative -ले,no,सिक्नुभएको छ,सि क्नु भ ए को   छ,stem:सिक्नु + aux:भएको छ,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,past,सामान्य भूत,simple past,ma,1st person · singular,no,मैले,ergative -ले,no,सिकेँ,सि केँ,stem:सिक् + end:एँ,empty-base > virama-matra-fusion
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,past,सामान्य भूत,simple past,hami,1st person · plural,no,हामी(हरू)ले,ergative -ले,no,सिक्यौँ,सि क्यौँ,stem:सिक् + end:यौँ,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,past,सामान्य भूत,simple past,ta,2nd person · low grade,no,तैंले,ergative -ले,no,सिकिस्,सि कि स्,stem:सिक् + end:इस्,empty-base > virama-matra-fusion
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,past,सामान्य भूत,simple past,timi,2nd person · mid grade,no,तिमी(हरू)ले,ergative -ले,no,सिक्यौ,सि क्यौ,stem:सिक् + end:यौ,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,past,सामान्य भूत,simple past,tapai,2nd person · high grade,yes,तपाईं(हरू)ले,ergative -ले,no,सिक्नुभयो,सि क्नु भ यो,stem:सिक्नु + aux:भयो,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,past,सामान्य भूत,simple past,u,3rd person · low grade,no,उसले / त्यसले,ergative -ले,no,सिक्यो,सि क्यो,stem:सिक् + end:यो,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,past,सामान्य भूत,simple past,uni,3rd person · mid grade,no,उनले / उनीहरूले,ergative -ले,no,सिके,सि के,stem:सिक् + end:ए,empty-base > virama-matra-fusion
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,past,सामान्य भूत,simple past,uha,3rd person · high grade,yes,उहाँले,ergative -ले,no,सिक्नुभयो,सि क्नु भ यो,stem:सिक्नु + aux:भयो,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,habpast,अभ्यस्त भूत,habitual past,ma,1st person · singular,no,म,nominative,no,सिक्थेँ,सि क्थेँ,stem:सिक् + end:थेँ,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,habpast,अभ्यस्त भूत,habitual past,hami,1st person · plural,no,हामी(हरू),nominative,no,सिक्थ्यौँ,सि क्थ्यौँ,stem:सिक् + end:थ्यौँ,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,habpast,अभ्यस्त भूत,habitual past,ta,2nd person · low grade,no,तँ,nominative,no,सिक्थिस्,सि क्थि स्,stem:सिक् + end:थिस्,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,habpast,अभ्यस्त भूत,habitual past,timi,2nd person · mid grade,no,तिमी(हरू),nominative,no,सिक्थ्यौ,सि क्थ्यौ,stem:सिक् + end:थ्यौ,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,habpast,अभ्यस्त भूत,habitual past,tapai,2nd person · high grade,yes,तपाईं(हरू),nominative,no,सिक्नुहुन्थ्यो,सि क्नु हु न्थ्यो,stem:सिक्नु + aux:हुन्थ्यो,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,habpast,अभ्यस्त भूत,habitual past,u,3rd person · low grade,no,ऊ / त्यो,nominative,no,सिक्थ्यो,सि क्थ्यो,stem:सिक् + end:थ्यो,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,habpast,अभ्यस्त भूत,habitual past,uni,3rd person · mid grade,no,उनी / उनीहरू,nominative,no,सिक्थे,सि क्थे,stem:सिक् + end:थे,empty-base > concatenate
सिक्नु,to learn,C,व्यञ्जनान्त,yes,सिक्,सिक्,finite,habpast,अभ्यस्त भूत,habitual past,uha,3rd person · high grade,yes,उहाँ / वहाँ,nominative,no,सिक्नुहुन्थ्यो,सि क्नु हु न्थ्यो,stem:सिक्नु + aux:हुन्थ्यो,empty-base > concatenate
